    -18.783957224378,     -0.088892224524
    -18.684381723735,     -0.094766318265
    -18.584738581644,     -0.099832090806
    -18.485044432328,     -0.104335680372
    -18.385310572023,     -0.108412142885
    -18.285544955543,     -0.112148413247
    -18.185753412770,     -0.115605352022
    -18.085940351186,     -0.118827884857
    -17.986109185092,     -0.121850427410
    -17.886262611976,     -0.124700085311
    -17.786402798101,     -0.127398675564
    -17.686531507405,     -0.129964070217
    -17.586650193520,     -0.132411125567
    -17.486760066992,     -0.134752345405
    -17.386862145339,     -0.136998366936
    -17.286957290963,     -0.139158324619
    -17.187046240291,     -0.141240127724
    -17.087129626465,     -0.143250675521
    -16.987207997208,     -0.145196026454
    -16.887281829055,     -0.147081532843
    -16.787351538776,     -0.148911949309
    -16.687417492649,     -0.150691520940
    -16.587480014020,     -0.152424055629
    -16.487539389540,     -0.154112983918
    -16.387595874318,     -0.155761408883
    -16.287649696231,     -0.157372147994
    -16.187701059528,     -0.158947768485
    -16.087750147873,     -0.160490617405
    -15.987797126926,     -0.162002847291
    -15.887842146538,     -0.163486438226
    -15.787885342630,     -0.164943216870
    -15.687926838806,     -0.166374872962
    -15.587966747747,     -0.167782973683
    -15.488005172417,     -0.169168976214
    -15.388042207107,     -0.170534238748
    -15.288077938353,     -0.171880030177
    -15.188112445733,     -0.173207538642
    -15.088145802571,     -0.174517879100
    -14.988178076552,     -0.175812100026
    -14.888209330270,     -0.177091189393
    -14.788239621713,     -0.178356079999
    -14.688269004692,     -0.179607654266
    -14.588297529223,     -0.180846748568
    -14.488325241869,     -0.182074157153
    -14.388352186048,     -0.183290635717
    -14.288378402300,     -0.184496904662
    -14.188403928534,     -0.185693652046
    -14.088428800250,     -0.186881536278
    -13.988453050725,     -0.188061188559
    -13.888476711200,     -0.189233215104
    -13.788499811036,     -0.190398199173
    -13.688522377854,     -0.191556702931
    -13.588544437673,     -0.192709269158
    -13.488566015026,     -0.193856422833
    -13.388587133068,     -0.194998672595
    -13.288607813677,     -0.196136512099
    -13.188628077543,     -0.197270421278
    -13.088647944250,     -0.198400867518
    -12.988667432354,     -0.199528306754
    -12.888686559450,     -0.200653184488
    -12.788705342237,     -0.201775936753
    -12.688723796576,     -0.202896991007
    -12.588741937542,     -0.204016766976
    -12.488759779475,     -0.205135677445
    -12.388777336026,     -0.206254129002
    -12.288794620196,     -0.207372522745
    -12.188811644378,     -0.208491254934
    -12.088828420390,     -0.209610717626
    -11.988844959508,     -0.210731299259
    -11.888861272498,     -0.211853385222
    -11.788877369642,     -0.212977358390
    -11.688893260764,     -0.214103599653
    -11.588908955256,     -0.215232488423
    -11.488924462095,     -0.216364403153
    -11.388939789864,     -0.217499721847
    -11.288954946771,     -0.218638822599
    -11.188969940661,     -0.219782084139
    -11.088984779026,     -0.220929886409
    -10.988999469021,     -0.222082611164
    -10.889014017464,     -0.223240642574
    -10.789028430840,     -0.224404367842
    -10.689042715306,     -0.225574177803
    -10.589056876688,     -0.226750467494
    -10.489070920473,     -0.227933636676
    -10.389084851809,     -0.229124090296
    -10.289098675499,     -0.230322238896
    -10.189112395989,     -0.231528498952
    -10.089126017367,     -0.232743293186
     -9.989139543356,     -0.233967050844
     -9.889152977303,     -0.235200207984
     -9.789166322176,     -0.236443207780
     -9.689179580552,     -0.237696500874
     -9.589192754612,     -0.238960545773
     -9.489205846121,     -0.240235809306
     -9.389218856418,     -0.241522767134
     -9.289231786393,     -0.242821904301
     -9.189244636466,     -0.244133715844
     -9.089257406554,     -0.245458707422
     -8.989270096043,     -0.246797395997
     -8.889282703742,     -0.248150310539
     -8.789295227844,     -0.249517992768
     -8.689307665869,     -0.250900997928
     -8.589320014607,     -0.252299895590
     -8.489332270047,     -0.253715270486
     -8.389344427304,     -0.255147723353
     -8.289356480531,     -0.256597871791
     -8.189368422823,     -0.258066351110
     -8.089380246112,     -0.259553815159
     -7.989391941046,     -0.261060937092
     -7.889403496863,     -0.262588410071
     -7.789414901254,     -0.264136947858
     -7.689426140215,     -0.265707285303
     -7.589437197895,     -0.267300178771
     -7.489448056444,     -0.268916406605
     -7.389458695835,     -0.270556769847
     -7.289469093669,     -0.272222093446
     -7.189479224923,     -0.273913228154
     -7.089489061633,     -0.275631053055
     -6.989498572508,     -0.277376478375
     -6.889507722489,     -0.279150448034
     -6.789516472288,     -0.280953941454
     -6.689524777908,     -0.282787974488
     -6.589532590155,     -0.284653599708
     -6.489539854102,     -0.286551906419
     -6.389546508492,     -0.288484020738
     -6.289552485069,     -0.290451105895
     -6.189557707825,     -0.292454362756
     -6.089562092162,     -0.294495030550
     -5.989565543961,     -0.296574387814
     -5.889567958528,     -0.298693753642
     -5.789569219409,     -0.300854489388
     -5.689569197014,     -0.303058000965
     -5.589567747016,     -0.305305741790
     -5.489564708483,     -0.307599216305
     -5.389559901718,     -0.309939983811
     -5.289553125776,     -0.312329662267
     -5.189544155644,     -0.314769931715
     -5.089532739071,     -0.317262537074
     -4.989518592982,     -0.319809290233
     -4.889501399443,     -0.322412071517
     -4.789480801054,     -0.325072830681
     -4.689456395692,     -0.327793587623
     -4.589427730464,     -0.330576432924
     -4.489394294744,     -0.333423528255
     -4.389355512114,     -0.336337106617
     -4.289310731061,     -0.339319472275
     -4.189259214188,     -0.342373000236
     -4.089200125704,     -0.345500135055
     -3.989132516899,     -0.348703388760
     -3.889055309231,     -0.351985337674
     -3.788967274602,     -0.355348617909
     -3.688867012295,     -0.358795919307
     -3.588752921897,     -0.362329977604
     -3.488623171436,     -0.365953564528
     -3.388475659705,     -0.369669475482
     -3.288307971586,     -0.373480514280
     -3.188117324848,     -0.377389474221
     -3.087900506625,     -0.381399114420
     -2.987653797301,     -0.385512129987
     -2.887372879075,     -0.389731114199
     -2.787052725756,     -0.394058510313
     -2.686687469511,     -0.398496550154
     -2.586270239134,     -0.403047175922
     -2.485792962978,     -0.407711940812
     -2.385246127748,     -0.412491882860
     -2.284618481972,     -0.417387364774
     -2.183896669750,     -0.422397870316
     -2.083064776318,     -0.427521744648
     -1.982103761606,     -0.432755861959
     -1.880990751033,     -0.438095198024
     -1.779698143697,     -0.443532277826
     -1.678192486068,     -0.449056458301
     -1.576433043197,     -0.454652992893
     -1.474369977298,     -0.460301806823
     -1.371942012321,     -0.465975888099
     -1.269073417975,     -0.471639166469
     -1.165670080369,     -0.477243705160
     -1.061614328957,     -0.482725958101
     -0.956758045869,     -0.488001729732
     -0.850913368746,     -0.492959284446
     -0.743839961895,     -0.497449736373
     -0.635227268394,     -0.501273314715
     -0.524669150941,     -0.504159155503
     -0.411626431642,     -0.505734489088
     -0.295369084624,     -0.505475443220
     -0.174882057880,     -0.502623503821
     -0.048701974196,     -0.496031402046
      0.085384147661,     -0.483845549305
      0.230913844735,     -0.462750321195
      0.393723747767,     -0.425832547300
      0.581990898318,     -0.355632043967
      0.791973300790,     -0.201291898451
      0.848441646756,      0.142858498792
      0.623525213165,      0.313375497118
      0.577492107822,     -0.018234070764
      0.667542193401,      0.069247127740
      0.689080944401,      0.133527842248
      0.489915275212,      0.048530845520
